cleaned_comment,label_id
dung sl nữa bà 3 ôi,2
ăn cực chờ không,1
nguyễn_bá_quang vào xem cmt ko vui như trk đkm cno_óc chó vl,2
may hong biet nhuc ma_may con lay_chim_nua nhuc qua,2
vẫn chưa què bằng nhân_cách của anh,2
con đỷ mẹ mày con chó,2
d đức_d hiểu nhìn cái hình là cừ ỉa,1
đẹp_trai như thầy thì đ có ai mua,1
cảm_giác như kiểu cái lồn cx đi kể cho con bạn nó bỏ thì lại kêu,1
đm thầy,2
stop chem gio di_chu_tran dan oi,2
chơi fb đi con chó để ng dân thấy bản mặt thật của mày thằng chó,2
cái chế_độ vc này bàn_tay nhuốm máu không biết_bao_nhiêu người tù_vụ cải_cách_ruộng_đất cả trăm_ngàn người chết đến vụ học_tập cải_tạo thêm cả trăm_ngàn người chết,2
hoag sa_truog sa_la kua trug quoc rui ma,2
bình thị_thanh nguyễn_sờ_tai_quần_què gì vậy vv,1
một minh_chứng cho việc mua quan bán chức_chức cao không phải vì tài_chức cao vì bởi thằng này nó ngoan,2
con này hết thuốc chữa_động chậm vùng miền,2
bắc kỳ cũng là người vn mà nó chửi như có sách con này k bỏ_qua cho nó được,2
chị gặp con linh_lóc chi đánh cho nó te tua ra nhé,2
phương_dung nguyễn_chị chơi vậy ai đ chị,2
giờ đi xklđ cũng phải đóng bhxh_nha đảng ta tốt_bụng lắm lo cả cho lao_động ở nước_ngoài đkm v,2
vì_vậy các bạn cứ ở ngoài đó nha đừng có vô trong nam này làm gì hít bụi mịn như hít cỏ mỹ vậy đó hèn_chi phát phát_biểu ra là biết ở đâu liền ah,2
abe mua áo như này là chet con di_me sela rồi,1
nhà mặt_tiền cái ln mặt ln thì có,1
mấy thằng để ảnh bìa darcy chắc cũng toàn tay nhanh hơn não,2
đm người ta ở tù mà bản mặt thằng phía sau cười như trẩy_hội vại á,2
con trâu xanh cái mặt như cái lồn họd,2
cắn ko đúng định_hướngko đủ số_lượng là nó đuổi chứ ko phải lấy 3 củ của nó mà dễ đâu mấy ông phản_động ơi,2
thoi di_thang khung oi,2
như lon,1
lãnh_đạo v toàn bọn ăn_tàn_phá_hoại đúng quy_trình,2
lớn vậy đi fan cu_tùng sói_vãi thật thương_yêu nó đc rồi già đâu fan đứa cháu vãi_lờ,1
admin ban bỏ những thằng câu like chúc năm mới giúp với dị_ứng bọn này vl,1
duy_linh vailin live thật để quay mv,1
còn cách thứ 2 là chôn sống nó chôn_chừa cái đầu nó lên mặt_đất đó mỗi khi buồn lấy cây sắt đâm lên đầu nó lòi_óc ra kìa mới hả_dạ chứ con này chết là hồn siêu_phách_tán luôn nó ko đào thai đc đâu các bạn àh_khẩu nó nặng lắm roi,2
chưa chiếu đã quảng_cáo cmnr lại cắt cmn hết để có thời_gian đọc slogan,1
thằng admin hết tin_tức để đăng rồi àđkm thì kệ mọe nó,2
bh nó làm quả múa_quạt của cậu bảnh thì còn vl nữa,1
anh chảnh chó thì cho anh chết mịa anh đi nhìn mặt anh như l,2
ơ có nhạc à_top à tao còn đéo quan_tâm,1
vải lờ thầy,2
mat day bg chui toi_bát ký coi chung may ng do di_tim_may do song ko yên_dau,2
bị ngáo_cứt lợn,1
lừa_dối khách_hàng,1
chi này quá mất day,2
nói kiểu bình_dân cho dễ hiểu thằng ăn cướp mà_còn mang huy_hiệu_đảng thì phải tin nó chứ không tin nó thì coi như đứng về phía thế_lực thù_địch tức_là_thân địch tức_là chống đảng rồi vì đảng không có thói_quen làm từ_thiện chỉ thích nhảy vào vớ vét về thôi nhé,2
nó chửi cô minh_hiếu là sai nhưng_mà đm tụi m thật_sự rất quá đáng nó có xạo hay gì đó nếu ko ảnh_hưởng ai thì việc gì phải đập phá chén cơm người khác v còn việc giá 1 chai nước_hoa rẻ thì tự tụi m phải nhận_thức được nó là hàng loại nào nếu thấy chấp_nhận thì mua nó đâu ship lại hay lấy dao_kề cổ bắt bây mua còn trần_đoàn nên có lời xin lôi tới cô mh đi còn tđ nó có xạo sài hàng fake hay thật kệ nó tụi bây_chắc gì ko sống ảo_chắc gì ko sài hàng fake nên ai làm gì kệ ngta tạo_nghiệp chi v,2
chưa có kết_quả bọn ko hiểu gì phát_ngôn ngông cuồng_giờ có kết_quả_quả rồi sao bọn nó câm hay trốn đâu hết rồi,2
mấy người này là con_cháu của tụi bán nước chứ ai nữa đem vàng qua mĩ mà hãnh_diện hả vàng của ai tiền vàng cũng của người việt của đất việt mà_lại hãnh_diện ghê tụi bán nước tui trộm_cắp,2
đcmm ad,2
thế kicm ko phải là con trai rồi mà là cây atm,2
bui hong ngoc ccj,2
trường_hợp này ở địa_phương khác kêu là gì ko biết còn địa_phương mình gọi_là khùng á,1
vcc,1
ad à thanh_phố hcm cái củ cải_kêu sài_gòn đi nghe cai tên éo ưa,1
mấy thằng cứ cực_kì thuyết_phục k chán à hay_là k có não vậy,2
công_cha như núi_thái sơn_nghĩa mẹ như nước trong nguồn chảy ra rảnh về phụ mẹ giúp cha cực_kì_thuyết_phục mả cha chúng_mày,1
tủn 3 k đẹp_đẽ quá mà chuyện cá_nhân của nó vs_thk nào đó mà đi xiên xỏ đá xéo_minh_hiếu trong khi minh_hiếu_chả có khái_niệm gì nghĩ đến tên con trần_đoàn nữa chả biết gì tự_nhiên bị chửi già đầu ko biết dạy fan chấm hỏi luôn bị chửi đáng,2
danh cho banh cai_lon luông con lin loc,2
bắn ngu quá mấy thằng em cho ở nhà trông sói chán_độ vl,2
ở mỹ_cầm bảng trump is putins puppet chẳng sao nhỉ ở vn mà cầm bảng lú là con_rối của tập sẽ bị tống_vô tù vì tội tiết_lộ bí_mật quốc_gia haha,2
cái mặt con này đi lượm bao_cao_su của cháu nó uống nè,2
dũng thằng xàm lol,2
cô này chỉ có chết mới hết gào_thét,2
có vừa đâu mà khóc_lóc nước_mắt giả_tạo như nước_hoa vậy đó,1
chí nhân_đuỹ moẹ,2
con lợn ad thế mày_định làm gì vác súng ra biển đi đừng vác bàn_phím mà sủa theo lũ_dâm chủ nữa nhé con,2
câm miệng,1
đầy ông kinh_doanh bây_h thờ quan_công chứ đéo ai xăm và thờ thánh_gióng,1
vãi so_sánh tuy chẳng ưa j bọn lãnh_đạo nhưng phải thực_tế 1 tí đường trong tp mang ra so_sánh với đường sa_mạc,2
đúng rồi ngu đeo vàng nó chặt tay thì chết chứ còn gì nữa dạo này thời_tiết_xấu_trúng gió độc chết là bình_thường mà cs nghèo chỉ có tiền ăn bánh_mì_ko có tiền làm tường_chắn_gió dễ trúng_phong lắm mà quan có bao_h tham_nhũng toàn bị dân ép phải nhận tiền chứ quan_thanh_liêm lắm 1 thanh_niên yêu nước yêu_đảng cho_hay,2
nói gì tào_lao kg,1
nó xui vl,2
nhục nhã quá hiếu_minh ơi mày la cái loai dơ_bẩn quá bây_giờ may sang măt may_ra gu gu gu gu nhục_nhã nhục_nhã kkkk,2
ô_nhiễm ở cái thành_phố hôi chết mẹ thì nó bảo là sương_mù xuất_hiện đẹp như đà_lạt thứ hai còn ở hà_nội chắc đẹp như sapa_ờ thì đà_lạt với sapa nhé,2
best cà_khịa tụi chinazi hehe,2
con này vừa tệ người vừa xấu_nết khẩu_nghiệp nó lại nặng nữa chứ,2
idol nè_vũ_khắc cặc,2
chén_mẻ chứ chén kiểu mẹ gì,1
địt mẹ suốt ngày mị dân nâng bi tự sướng,2
cái này đúng mà việt_nam m có câu 1 ng làm quan cả họ được nhờ mà nhưng cái com mẹ quan_bjo muốn nó khôn phải lấy bác hồ ra_vả vào mặt nó mới khôn lên dc ko cả bố lẫn con đều ngu như nhau cả thôi,2
và đây là những đứa đéo có não,2
cái mỏ giống cá tai_tượng quá bởi_vậy nó sạo_ke_cai_thứ chửi việt_nam_la kg ưa roi,2
như cl,1
ngọc_hậu cả khối con chực,2
quăng mẹ xuống cho_rồi ông_già nuôi tốn tiền bỉm sữa vl,1
con này chắc ko dc di_học,2
phan_ngô dm nước sông ko_phạm nước giếng ok ai tao cũng idol hết ok nhưng bức_xúc chửi vậy thôi_ko quên chúc cô buổi tối vv,1
chẳng hiểu mày ăn_mặc kiểu lồn gi,2
chửi bới_công_an nó cho ra đảo rùi chán ghê,2
anh sinh_viên nghèo hải_phòng và con cave già sa_đéc,2
cái con này nó chết cũng không sửa_đổi,2
lee sin lol mẹ giáo_án kiểm_soát của thầy tú,1
dm vòng 800 vòng mới ra vđề mk kêu k thjx vòng vo chăk k thjx vòng it,1
mới có anh công_an vuốt_tóc chị bán hàng rong mà bê_bết máu luôn ấy chứ,2
mua hàu có tặng kèm đối_tác hay gì không các ông mịa uống xong nằm đấy vs_tay_trái thì lại chán bỏ mẹ,1
chí phèo thời nay,1
sự_kiện cc gì đc 2 tuần,1
như thằng bệnh,1
sao kh đóng cm nó cửa_khẩu đi nhỉ cứ cho mấy con mẹ đi lông_nhông từ nước này sang nước khác rồi về vn lây_lan bệnh đéo chịu cách lyrồi chẳng bao_lâu thành ổ,2
chửi chó không mọc được ngà trong khi mình mọc cu v,1
tưởng a_lên_tiếng gì chứ hóa ra giữ_thể_diện à đúng là người hay nói triết_lí thì sống như vẫn phải nói là dạo này a_lọt top show chart chỉ sau 20 du_khách hàn_quốc thôi ạ,2
mỹ mà lúc có lợi thì họ dung hết xài rồi vứt,2
sống như chó nhà nhưng thích tuyên_truyền,2
nguyễn_trọng_thái đợi cái lồn thêm 3 chữ địt chị mày nữa nhé,1
bọn lừa_ưa nặng quen đưa đít cho nhà nc thông rồi,2
dcmm cmt bài viết của bố ăn lozz ak cut,2
sân_bay long thành thiết_kế có 2 đường_băng nhưng nhiều đường tham_nhũng nên mới 16 tỷ_usdvậy mà cũng thắc_mắc,1
cang ngay cang ghet tui thp,2
đem lại tiếng cười toàn_post_bài hãm lồn mới đáng cười,1
thời nhỏ tuy có thiếu_thốn mọi thứ thật nhưng đc cái ăn gì cũng sạch con_người thật_thà chứ không_gian_manh xảo_trá như bây_giờ,1
hằng thanh_vl đây là cl hoa đ gì mà hoa,2
thằng zô zăn hóa,2
long nguyen câm,2
vângthằng cc nào cũng ngồi ngoài phán như thánh_chờ xong rồi ms vàochả biết cái đéo jng ta làm_gì chúng_mày biết chắcbiết bao_nhiêu vụ ngăn_chặn được không đưa ra ng ta báo_cáo cho chúng_mày à,2
ba nay choi da qua bi_hoang tuong,2
nhìn mà muốn vuốt chim vc,1
buồn ghê_toang liên_tục,1
kệ cha_chúng_mày mọi việc đã có đẻng và đám bò đỏ_óc bò nó lo,2
clm,1
chua ai ngu_bang dan viet nam,2
và thằng_cha bảo_mày xuống xe ngay mất dạy,2
tôi cho là vượng_vin đang làm chủ đất việt chứ không phải bộ chính_trị nếu không kiểm_soát được quan_chức cán_bộ thì sẽ bị vặt_lông như tvb,2
đm toàn khoe ng này có của ng kia có nhà mà mình đéo có con mẹ j,1
các bạn có thấy các ông mấy bà mấy năm nay toàn đề ra những cái rất là vớ_vẩn vô_ích vô_nghĩa không éo thấy làm_gì có lợi cho đất_nước,2
phải khai_trừ ngườ đảg_viên mà toàn đi đâu cũng giả_danh giữ chức_vụ này chjwcs vụ kia người đảng_viên mà đi đánh một đứa trẻ 12 tuôi rất hèn_hạ phải khai_trừ và ko chấp_nhận một cơ_quan nào làm hết,1
bị lừa còn gì rõ_ràng cái th lamg bằng bảo làm bằng phôi thật k ai phát_hiện đc,1
nói_chuyện xóc_óc,1
ăn bom trên nhà thằng adm trốc tôm thôi,2
aaacái thằng mất_dạy nào định tập_tành làm sâu_mọt của dân đây v,1
cách_ly clg nữa loại này mang thẳng vào nhà hỏa_táng mà cách_biệt,2
củng giống như kô có_thể nào thay_đổi được loài cộng_sản,2
hải yến tỏ ra thượng_đẳng đ gì đhs t k care lắm ạ đcm đ ai hỏi ý_kiến m,2
đập đá ít thôi thầy,2
chống tham_nhũng ở viêtnam như kiểu con mèo ăn miếng mỡ thì bắt được còn còn cọp ăn con hươu thì đeoa bắt đc,2
hơi quá lời thật_ra_thiên_hạ đã chửi còn hơn chó,1
vãi trò hề,1
ai cung_dich corona sau con nho nay khong_bi vay ta do khung,2
dad s mỹ_ác hơn tàu chứ bạn ơi tàu ác hơn mỹ_trăm lần chứ bạn ơi có_lẽ bạn kg biết lịch_sử chính_phủ mỹ_có_lẽ bạn không biết lịch_sử tàu luôn_luôn muốn nuốt_chửng nước việt ta qua mộng bành_trướng không ngơi_nghỉ nó gian tiếp kg trực_tiếp như trung_quốc,2
đụ má mặt nhìn như đàn_ông,1
mac ia qua,1
nhảm loz,1
mồm con_linh không khác_gì như cái lồn trâu,2
dạng háng chờ gánh,1
vcl ạ,1
cái đb gì vậy,1
nhìn gớm và tởm vậy,1
công_nghệ của cs đã đạt mức thượng_thừa rồi chỉ cần ấn nút là trắng_biến thành xanh và biến_hóa cả số nữa cơ_tư_bản làm được không,2
corona ăn mất cái ý_thức của chị rồi hả chị ơi,2
đéo thấy thằng nào bị tử_hình vì các nghìn tỷ được bỏ_túi đều bọn này ăn_nghìn tỷ_chỗ này bọn kia ăn_nghìn tỷ chỗ khác 1 thằng chết là chết cả lũ,1
mất hình_tượng vl,1
nói tóm_lại là thời_gian này a chung đang bị ngáo đá nên toàn nói lung_tung hầu_như phát_biểu không có chuẩn_mực_thương cho dân thủ_đô có người đứng đầu vô_liêm_sỉ tốt nhất cho a_í vào trại cai tiền thôi kkkkkkkk,2
hau nguyen con cặc v,1
vũ_khắc_hoàng vcl râu,1
minh_mẫn vcl,1
anh_em có đọc sách dạy làm người của anh tuấn tặng chưa nếu chưa thì ném cmn đi nhé_ảnh viết sách tặng sách xong giờ ảnh ko nhớ không biết 3 triệu đô_la là cái gì luôn á_tội lắm,1
đấm xàm loinf,1
đừng lấy lí_do trời mưa nên ko stream đc_nha anh già anh trốn việc hơi lâu_r đấy kệ con mẹ giải đi mấy giải_thái_lan ai mà thèm em chỉ thèm giải ao làng của anh thôi,1
mu này tởm thật,1
Date_the người chơi ma túy ẩn náu như những con chó chơi ma túy phải khoe với Thien_the Biết rằng tôi đang chơi ma túy.,1
chưa bao_giờ nền giáo_dục được như ngày hôm_nay học_sinh nữ lột quần_áo đánh nhau ngoài đường học_sinh nam đứng cổ_vũ thầy_giáo giao_cấu với học_trò đến có_thai cô thì đánh học_sinh đến nhập_viện cấp_cứu học_sinh ra đường như du_côn đánh nhau như phim kiếm_hiệp đấy gọi_là hạnh_phúc hả ông,1
Những cánh hoa ở đây,1
đù đăńg quá,1
Thành lập Sản phẩm_The Kem và Phẫu thuật Chống Nhân sinh,1
Mẹ ăn_namic như ai,1
nghe một hồi xong vẫn đ hiểu phụ_nữ cần cc gì,1
bà này thèm chích thiệt,1
trinh ở ngoài đéo ai thèm ngó đâu anh cứ an_tâm ở đấy,1
cứ tưởng thế_là ngầu,1
"Bui_choahhai Nếu anh ta cười vào mặt bệnh nhân, bệnh nhân không phải là j, thì vc_dell phải sợ giống như người sai",1
nghe giọng lứng quá abe,1
hanh viet tất_cả những lập_luận viết sai chính_tả đều như l,1
"Ồ, tôi đang ngủ, tôi bị mẹ tôi nguyền rủa, nhưng tôi đột nhiên mở nó ra để xem liệu tôi có nhìn thấy trang thuê một vài lần không, tôi nghe thấy một chút vui vẻ.",1
Quá buồn,1
"Nhảm nhí chỉ dành cho người nghèo hoặc ngu ngốc, nhưng tiền ở đó",1
trời đấtdân dừng xe vô_tình cán_vạch hoặc đi cán làn mà chỉ dừng xe nhắc_nhở không xử_phạt sao các anh khác xa mấy con định bảo con chó nhung thấy xúc_phạm con chó quá ở hải_phòng quá vậy chúng_nó tìm đủ mọi cách bày_binh bố_trận để dân hở,1
"Nhung_products như tôi, tôi không biết làm thế nào để nghe mùi",1
nghe mà muốn đập cái đth đm,1
"Ồ, nếu bạn nợ nó",1
Nguyen_vang_trang Safod CDMM,1
Vualonemlabaonhieu CM,1
dnn thay ba nhieu hok tro tot vc l,1
phải khai_trừ ngườ đảg_viên mà toàn đi đâu cũng giả_danh giữ chức_vụ này chjwcs vụ kia người đảng_viên mà đi đánh một đứa trẻ 12 tuôi rất hèn_hạ phải khai_trừ và ko chấp_nhận một cơ_quan nào làm hết,1
quần què là có thật à,1
cà_khịa đi xíu thầy vô chửi cm,1
ô thế_là bọn chúng muốn giết ai thì giết à bắt người khác chết thay tội_phạm bọn tội_phạm đích_thực phải chết nhiều tên cũng xứng_đáng thôi còn tay luật_sư có bằng_chứng mà không đưa ra tố_cáo tội_phạm thì trở_thành đồng_phạm giết_oan người lương_thiện chính tay luật_sư đó phải bị chảm đầu_tiên,1
dkm thằng nào sủa câu này,1
"Mọi người đang bận rộn với cuộc họp, oh tôi phải gặp bạn để thoát khỏi trận lụt",1
Thắt chặt,1
trần ngọc_dũng người bắc thì nói bắccó cc gì mà phải nhột,1
Có lẽ là quay 18 clip,1
Con của mẹ đang ăn cơm để nghe phần mũ mèo của Đức,1
toang x2,1
Giống như CL luôn luôn,1
Bộ phận bất động sản là vùng đất với trái đất.,1
Sau đó thả,1
mạng mẽo như đầu b,1
tị tào_lao,1
Bây giờ cô gái này phải rất nhục nhã,1
việc đéo gì phải nhường_nhịn quyền_lợi của mình bị xâm_phạm mà,1
đĩ mẹ nó lại hỏng mạng,1
bố lạy mày đừng hiếp_dâm thị_giác của bố nữa ad à,1
mía nó tức á_chời,1
Nói ý tưởng của tôi rằng tôi được gọi là một cuộc phản công,1
"Sau khi đọc bài báo, tôi không thể chịu đựng được",1
what đờ phắc,1
Nói gây sốc,1
này thì đáng sống mịa nó,1
chờ cái loz,1
Móc lên để ngửi thấy vcl bẩn đó,1
đéo trình_bày gì hết,1
lừa_dối khách_hàng,1
dân_chủ ở đâu vậy các bạn à tên của nó là bảo_hiểm bắt_buộc mà,1
đụ má coi ứa gan hong,1
"Nữ tu, nhưng cá đã chết trong nửa tháng trước khi xem xét tất cả",1
loạn hết cmn rồi hazz,1
lê chánh_huy_vl nhật_văn mình dữ v,1
tao sẽ ghé đái 1 bãi ngay,1
tĩnh_que còn hát cho nhau nghe đc thì dăm_ba cái chúc thấm đ gì nhỉ,1
vcl đợi không mất thời_gian đme cười ị,1
thằng ca nào phát_ngôn câu ngu vãi lìn bụi,1
khóc con cak,1
khịa vl,1
đm mày 25,1
diễn_tập chống khủng_bố ở sài gòn,1
dơ quá,1
dân indo t thấy đéo hiểu nội_dung nó nói về cái gì,1
Tôi thậm chí còn nghĩ rằng nó đã đăng,1
nứng nứng hóa,1
lừa minh_hiếu còn sủa,1
Anh chàng này không thể,1
Rất hào hứng Abe oi_ chơi e đi abe,1
Thực sự cúi đầu,1
duy_linh vailin live thật để quay mv,1
đm tao cừ tao ỉa,1
abe có_thể chiếm_đoạt được trái_tim của tiểu_tiểu nhưng riêng blue của tiểu_tiểu thì abe tuổi lol chiếm_đoạt được vv,1
tắt cái bảo_vệ ban_đêm đi dkmm,1
trần huỳnh_như rồi nghe nhiều chuyện buồn quá cũng k tốt nhađang busss cuuu tự_nhiên nghĩ đến chuyện buồn xong là khóc ròng_rã,1
Nghe giống như L.,1
đù dại ghê bọn đấy ngày nào nó cũng lên phường xiên cho nó 1 cái được tiếng luôn vào khám mấy anh_chị cũng thương_xiên hết mọi thằng trên phường luôn cho nó sum,1
ghê con bú trên bố bú dưới,1
day khong phai_la con nguoi_nua tinh_tinh_tinh,1
phan_ngô dm nước sông ko_phạm nước giếng ok ai tao cũng idol hết ok nhưng bức_xúc chửi vậy thôi_ko quên chúc cô buổi tối vv,1
Sản phẩm này rất ngon trong 5 phút để chụp CMM,1
làm đek gì có lê_văn_tám nên chậm là đúng rồi v,1
ô thế_là bọn chúng muốn giết ai thì giết à bắt người khác chết thay tội_phạm bọn tội_phạm đích_thực phải chết nhiều tên cũng xứng_đáng thôi còn tay luật_sư có bằng_chứng mà không đưa ra tố_cáo tội_phạm thì trở_thành đồng_phạm giết_oan người lương_thiện chính tay luật_sư đó phải bị chảm đầu_tiên,1
Tôi vừa đăng nó,1
Tôi chỉ hy vọng rằng quả bóng mất cho mẹ tôi trong vài trận đầu tiên cho người nộp thuế của cha tôi,1
Đúng là con chó khiến mọi người đau khổ,1
"Hãy nhớ rằng 100 đô la bị mắc kẹt để vượt qua toàn bộ cửa hàng vàng nhà vào năm 2014, làm cho những thứ mà tôi phải đến chiến trường để chiến đấu cho một số chủ sở hữu của bạn.",1
dlv thì cần đéo gì biết phải hay trái,1
chứ còn mẹ gì nữa câu view trắng_trợn,1
tử_hình,1
vc,1
nói qq gì đéo hiểu từ đầu đến đuôi,1
thấy ngta chỉ_trích bắt_đầu đổi giọng kịch_bản là đây,1
oc bã đậu chỉ có j thôi,1
loai ngu dốt ko bt huc_la zi_lam mất hết an_tuong người phụ_nữ việt_nam ko tha_thứ được,1
làm chuyện ruồi budiễn éo sâu,1
VL Seal baby ba,1
trán ngắn_tóc dài mồm lai_trung_cuốc,1
ngu gia_truyền,1
Miệng miệng đụ má cô ấy,1
Chán những gì Dell muốn nói,1
choy heu_minh said mr ba coung con cu_chua co_los hahaha,1
huy lê_t thấy có chữ đụ mắt t hoa hay gì,1
"Không ai giống bên trái, vùng đất này",1
suốt ngày đi làm ô xin như con chó bên mỹ mà bị đá dập mu 2 lần rồi nên đi đái cũng khó sợ nó nhức,1
ông im mẹ mồm đi,1
Hũi Viet Tất cả các nhà văn sai giống như L,1
"vl, nhưng tôi giữ bản thân mình bây giờ tôi thấy họ nhiều hơn tôi",1
"Nhật Bản cũng có NHat_this Nhat_that à Land_Not Van_Minh con_ Người đẹp và vẫn có vấn đề như vậy, vậy tại sao bạn lại có Việt Nam_nam?",1
2 tuần là gì,1
Họ đã chọn tôm_h fish_mú để mở nó để chọn cá gần bờ,1
thời_gian đầu đ ai chả thề non hẹn biển yêu lâu mới lộ ra ngay_ý mà,1
mạng mẽo như đầu b,1
"Nữ tu, nhưng cá đã chết trong nửa tháng trước khi xem xét tất cả",1
Thuy Trang chưa từng nghe 15 S cmnr_nam vs_,1
bị lừa còn gì rõ_ràng cái th lamg bằng bảo làm bằng phôi thật k ai phát_hiện đc,1
cho khug,1
thông đít hàng ngày,1
Quá đắt,1
giọng anh trung_b52 thánh_thót vãi lồn,1
cú vl haha,1
Sợ vlon,1
quảng_cáo con mẹ nó quảng_cáo hoằ,1
phan_linh_chán đéo muốn nói luôn,1
bèo khùng,1
bạn ba còn gạ bạn thơ vô_to_lét nữa,1
cay vl,1
"Chỉ cần chụp ảnh, nó không bị làm phiền",1
ngu người,1
ghép cl nhé,1
duy_linh vailin live thật để quay mv,1
hài_lòng del đâu,1
xàm chó thật,1
Mức độ ngu ngốc này vẫn có sẵn,1
nhìn hài_vailon anh,1
cho khug,1
cái này là nói thiệtcon_quỹ này bán hàng dõm 100 nhỏ bạn tui có mua 1 lần về xài thử như là nước lạnh_nt hỏi thì bị chặn lúc trước mình cũg_tưởng uy_tín mà nge nói dậy lúc nó live mình vô_hỏi bị nó chặn lnlừa đảo,1
"Đọc một vài dòng cuối cùng, tôi muốn phát điên",1
trả lại để ông khác còn ăn chứ chia_sẻ cho nhau là hp mà dis,1
"Vâng, khao khát",1
mía nó tức á_chời,1
đm_tố chất,1
"Lol không hạnh phúc, vì vậy họ không nên tạo lol",1
ko biết từ khi nào mình không màn chuyện chính_trị nữa chuyện gì đến thì kệ mẹ nó cứ làm_việc mình đam_mê,1
mấy em cứ quăng miếng bvs ra đây rồi xài cái hiệu gì chị 3 tài_trợ cho xài tới mãn kinh luôn,1
con bóng,1
Biểu hiện hiện tại chỉ có sẵn cho những lời nói dối và con người,1
Bây giờ câu chuyện đó là rất nhiều chó bây giờ,1
Đi ngược lại sự công bình,1
đệt cmm,1
con cho,1
nứng chưa ae,1
sợ vlon anh ơiii,1
mẹ nó sắp đc_húp mà cứ live cc,1
nghe nứng wá thầy ơi,1
khau nghiep,1
"Đụ mẹ của chú tôi và bạn tôi đã gửi một hộp Zippo hơn 100 đô la khi tôi nhận được hàng hóa, chỉ có hộp không hộp.",1
Tắt biểu ngữ thành DKMM,1
ngon mẹ gì mà ăn nhỉ,1
Không có lồn nhưng mọi thứ đều thiếu,1
đm cuộc_đời nên có 1 độ thôi mệt_vl rồi 8 ông như ông độ nghĩ đm việt_nam n_loạn vl,1
nh e là đời lên đéo cần e,1
nguyễn_hữu_minh mua đôi này hàng fake đủ mua bitis real cmnr chất_lượng ăn_đứt con hàng dởm này,1
còn nhớ vụ gài_đổi 100 usd để tịch_thu cả tiệm vàng nhà người ta năm 2014 làm cho những_ai biết chuyện đều liên_tưởng đến chiến_dịch đánh tư_sản_x1x2x3 của ông nào đó ko đáng nhớ,1
quá sàm_chứ_liệu gì,1
ý_thức cộng_đồng đ có thì ac sống làm_chi z trời,1
"Trường hợp 4000 tỷ mỗi tháng, tôi không thấy bất kỳ loa máu nào",1
Nguyen_nh Tri dài VL NHU,1
ở xứ_sở nào đó thì người ta lại đối_xử với nhau như người_rừng chém giết nhau vì lý_do vặt_vãnh thật kì lạ,1
Thuy Trang Đel hiểu lý do tại sao ai đó ca ngợi tốt,1
chết mẹ đi cho đỡ chật đất ngu,1
"Khám phá, tôi làm điều đó như một cách để nói rằng môi trường rất tốt nhưng tôi vẫn cho nhiệt và có điện.",1
đúng quần_què,1
vl handsome boy,1
Bạn có thể bị phân tán?,1
Đáng ngạc nhiên cũng có trang này của trang này,1
tinhiiittttttttttttttttty,1
người có tiếng mặc cái lìn gì chẳng đẹp người bt nó bảo là điên,1
"Trên mạng lưới thánh, tôi ban phước cho miệng lỗ hổng, chợ, thị trường có một con chồn trở lại và khiêu vũ",1
"Tôi đã nguyền rủa điều đó, nhưng tôi không thể xoay quanh những người chán, vì vậy sẽ có mùa xuân",1
"Ôi trời ơi, tôi có một sự thay đổi màu trắng.",1
Date_the người chơi ma túy ẩn náu như những con chó chơi ma túy phải khoe với Thien_the Biết rằng tôi đang chơi ma túy.,1
Giáo viên GIA_MINH đã được trích dẫn nhưng đã đánh Petland ở đâu để ném VCL ra ngoài,1
trời đấtdân dừng xe vô_tình cán_vạch hoặc đi cán làn mà chỉ dừng xe nhắc_nhở không xử_phạt sao các anh khác xa mấy con định bảo con chó nhung thấy xúc_phạm con chó quá ở hải_phòng quá vậy chúng_nó tìm đủ mọi cách bày_binh_bố_trận để dân hở,1
vl bỏ 33 giây_cuộc_đời ra để cười tốn_thời_gian mà đéo_đc_cl gì,1
nghe đến đoạn cuối thông_đít nhau hàng ngày buồn_cười vcl,1
yeu nhau ko bao_giờ được dụ_nha anh nhưng_mà phải liếm lôn_nha a,1
thằng ca nào phát_ngôn câu ngu vãi lìn bụi,1
nhà tiên_tri nghe bắt oi,1
KB đẹp ở đâu để phanh ra,1
một bài viết phân_tich ́ và đánh_giá có cơ_sở rõ rang đanh theṕ cho lẽ phải sự_thật nhưng rõ rang hơn là lưư_manh coi_thương mang ̣ sống của đồng_loại ko đử tư_cách và ko_thể biện_minh_đc tội_phạm_nguyên_hình và có tổ_chức xin cảm_ơn tg,1
nguyễn_văn_thiện chậm cdmm,1
bọn chó sủa bậy,1
tự_hào về chiến_thắng một giải_bóng_đá để che_dấu những hèn_kém khác của đất_nước mình,1
"Trong khi nước đun sôi ngọn lửa này, nhưng vẫn có những người quá nghèo",1
chua_bao_giờ người lại rẽ như bây_giờ,1
Bien_Minh Cl,1
"Tinh_que cũng hát cho nhau, sau đó Cham",1
đm k tham_xem có chết k v ai bắt thích đớp k 500 v lúc cầm tiền sao k nghĩ đi v,1
a vẫn chăm_chỉ_nayd_a vẫn cố_găng cho đến khi lỗ_đít của a bị mọc đinh kiểu vừa đấm vừa xoa rap fofun vc,1
bữa nghe bảo anh này nhiễm phóng_xạ nằm_viện này nọ_cơ mà,1
Giáo viên là gì,1
link đâu con mẹ m,1
